title,authors,summary,published,updated,link,pdf_url,categories
Time-varying microwave photonic filter for arbitrary waveform   signal-to-noise ratio improvement,"Dong Ma, Yang Chen","A time-varying microwave photonic filter (TV-MPF) based on stimulated Brillouin scattering (SBS) is proposed and utilized to suppress the in-band noise of broadband arbitrary microwave waveforms, thereby improving the signal-to-noise ratio (SNR). The filter-controlling signal is designed according to the signal to be filtered and drives the TV-MPF so that the passband of the filter is always aligned with the frequencies of the signal to be filtered. By continuously tracking the signal spectral component, the TV-MPF only retains the spectral components of the signal and filters out the noise other than the spectral component of the signal at the current time, so as to improve the in-band SNR of the signal to be filtered. An experiment is performed. A variety of signals with different formats and in-band SNRs are used to test the noise suppression capability of the TV-MPF, and the waveform mean-square error is calculated to quantify the improvement of the signal, demonstrating the excellent adaptability of the proposed TV-MPF to different kinds of signals.",2022-01-27T02:34:37Z,2022-01-27T02:34:37Z,http://arxiv.org/abs/2201.11285v1,http://arxiv.org/pdf/2201.11285v1,eess.SP
Authentication of Satellite Navigation Signals by Wiretap Coding and   Artificial Noise,"Francesco Formaggio, Stefano Tomasin","In order to combat the spoofing of global navigation satellite system (GNSS) signals we propose a novel approach for satellite signal authentication based on information-theoretic security. In particular we superimpose to the navigation signal an authentication signal containing a secret message corrupted by artificial noise (AN), still transmitted by the satellite. We impose the following properties: a) the authentication signal is synchronous with the navigation signal, b) the authentication signal is orthogonal to the navigation signal and c) the secret message is undecodable by the attacker due to the presence of the AN. The legitimate receiver synchronizes with the navigation signal and stores the samples of the authentication signal with the same synchronization. After the transmission of the authentication signal, through a separate public asynchronous authenticated channel (e.g., a secure Internet connection) additional information is made public allowing the receiver to a) decode the secret message, thus overcoming the effects of AN, and b) verify the secret message. We assess the performance of the proposed scheme by the analysis of both the secrecy capacity of the authentication message and the attack success probability, under various attack scenarios. A comparison with existing approaches shows the effectiveness of the proposed scheme.",2018-02-13T09:14:11Z,2018-04-18T12:17:09Z,http://arxiv.org/abs/1802.04513v2,http://arxiv.org/pdf/1802.04513v2,eess.SP
Local damage detection in rolling element bearings based on a Single   Ensemble Empirical Mode Decomposition,"Yaakoub Berrouche, Govind Vashishtha, Sumika Chauhan, Radoslaw Zimroz","A Single Ensemble Empirical Mode Decomposition (SEEMD) is proposed for locating the damage in rolling element bearings. The SEEMD does not require a number of ensembles from the addition or subtraction of noise every time while processing the signals. The SEEMD requires just a single sifting process of a modified raw signal to reduce the computation time significantly. The other advantage of the SEEMD method is its success in dealing with non-Gaussian or non-stationary perturbing signals. In SEEMD, initially, a fractional Gaussian noise (FGN) is added to the raw signal to emphasize on high frequencies of the signal. Then, a convoluted white Gaussian noise is multiplied to the resulting signal which changes the spectral content of the signal which helps in extraction of the weak periodic signal. Finally, the obtained signal is decomposed by using a single sifting process. The proposed methodology is applied to the raw signals obtained from the mining industry. These signals are difficult to analyze since cyclic impulsive components are obscured by noise and other interference. Based on the results, the proposed method can effectively detect the fault where the signal of interest (SOI) has been extracted with good quality.",2025-02-12T12:56:33Z,2025-02-12T12:56:33Z,http://arxiv.org/abs/2502.08368v1,http://arxiv.org/pdf/2502.08368v1,eess.SP
Large Scale 2D Spectral Compressed Sensing in Continuous Domain,"Jian-Feng Cai, Weiyu Xu, Yang Yang","We consider the problem of spectral compressed sensing in continuous domain, which aims to recover a 2-dimensional spectrally sparse signal from partially observed time samples. The signal is assumed to be a superposition of s complex sinusoids. We propose a semidefinite program for the 2D signal recovery problem. Our model is able to handle large scale 2D signals of size 500*500, whereas traditional approaches only handle signals of size around 20*20.",2019-03-02T21:26:06Z,2019-03-02T21:26:06Z,http://arxiv.org/abs/1903.00767v1,http://arxiv.org/pdf/1903.00767v1,eess.SP
On Lossless Causal Compression of Periodic Signals,"Jan Maximilian Montenbruck, Shen Zeng","We present and study a scheme for lossless causal compression of periodic real-valued signals. In particular, our technique compresses a vector-valued signal to a scalar-valued signal by mixing it with another periodic signal. The conditions for being able to reconstruct the original signal then amount to certain non-resonances between the periods of the two signals. The proposed compression scheme turns out to implicitly be inherent to communication networks with round-robin scheduling and digital photography with active pixel sensors.",2018-12-06T20:58:40Z,2018-12-06T20:58:40Z,http://arxiv.org/abs/1812.02800v1,http://arxiv.org/pdf/1812.02800v1,eess.SP
Unified Signal Compression Using Generative Adversarial Networks,"Bowen Liu, Ang Cao, Hun-seok Kim","We propose a unified compression framework that uses generative adversarial networks (GAN) to compress image and speech signals. The compressed signal is represented by a latent vector fed into a generator network which is trained to produce high quality signals that minimize a target objective function. To efficiently quantize the compressed signal, non-uniformly quantized optimal latent vectors are identified by iterative back-propagation with ADMM optimization performed for each iteration. Our experiments show that the proposed algorithm outperforms prior signal compression methods for both image and speech compression quantified in various metrics including bit rate, PSNR, and neural network based signal classification accuracy.",2019-12-08T18:15:21Z,2019-12-08T18:15:21Z,http://arxiv.org/abs/1912.03734v1,http://arxiv.org/pdf/1912.03734v1,eess.SP
Blind separation of rotor vibration signals in high-noise environments,"Pengfei Xu, Yinjie Jia, Zhijian Wang","During the operation of the engine rotor, the vibration signal measured by the sensor is the mixed signal of each vibration source, and contains strong noise at the same time. In this paper, a new separation method for mixed vibration signals in strong noise environment(SNR=-5) is proposed. Firstly, the time-delay auto-correlation de-noising method is used to de-noise the mixed signals, and then the common blind separation algorithm (MSNR algorithm is used here) is used to separate the mixed vibration signals, which improves the separation performance. The simulation results verify the validity of the method. The proposed method provides a new idea for health monitoring and fault diagnosis of engine rotor vibration signals.",2019-05-08T12:29:19Z,2019-05-08T12:29:19Z,http://arxiv.org/abs/1905.03032v1,http://arxiv.org/pdf/1905.03032v1,eess.SP
Analysis of Seismocardiographic Signals Using Polynomial Chirplet   Transform and Smoothed Pseudo Wigner-Ville Distribution,"Amirtaha Taebi, Hansen A Mansy","Seismocardiographic (SCG) signals are chest surface vibrations induced by cardiac activity. These signals may offer a method for diagnosing and monitoring heart function. Successful classification of SCG signals in health and disease depends on accurate signal characterization and feature extraction. One approach of determining signal features is to estimate its time-frequency characteristics. In this regard, four different time-frequency distribution (TFD) approaches were used including short-time Fourier transform (STFT), polynomial chirplet transform (PCT), Wigner-Ville distribution (WVD), and smoothed pseudo Wigner-Ville distribution (SPWVD). Synthetic SCG signals with known time-frequency properties were generated and used to evaluate the accuracy of the different TFDs in extracting SCG spectral characteristics. Using different TFDs, the instantaneous frequency (IF) of each synthetic signal was determined and the error (NRMSE) in estimating IF was calculated. STFT had lower NRMSE than WVD for synthetic signals considered. PCT and SPWVD were, however, more accurate IF estimators especially for the signal with time-varying frequencies. PCT and SPWVD also provided better discrimination between signal frequency components. Therefore, the results of this study suggest that PCT and SPWVD would be more reliable methods for estimating IF of SCG signals. Analysis of actual SCG signals showed that these signals had multiple spectral components with slightly time-varying frequencies. More studies are needed to investigate SCG spectral properties for healthy subjects as well as patients with different cardiac conditions.",2017-11-29T22:42:46Z,2017-11-29T22:42:46Z,http://arxiv.org/abs/1711.11138v1,http://arxiv.org/pdf/1711.11138v1,eess.SP
On the Impact of Unknown Signals in Passive Radar with Direct Path and   Reflected Path Observations,"Yicheng Chen, Rick S. Blum","We derive the closed form Cramer-Rao bound (CRB) expressions for joint estimation of time delay and Doppler shift with unknown signals with possibly known structure. The results are especially useful for passive radar where direct path and reflected path signals are present. Time delay and Doppler shift estimation is an important fundamental tool in signal processing which has received extensive study for cases with known transmitted signals, but little study for unknown transmitted signals. The presented results generalize previous results for known transmitted signals and show how many looks from the direct path and the reflected path we need to derive an accurate joint estimation of time delay and Doppler shift. After analysis under a simple common signal-to-clutter-plus-noise ratio (SCNR) model with separated direct and reflected path signals, white clutter-plus-noise and line of sight propagation, extensions to cases with different direct and reflected path SCNRs, correlated clutter-plus-noise, nonseparated direct and reflected path signals and multipath propagation are discussed to support the utility of the CRB with unknown signals.",2018-05-03T20:57:59Z,2018-05-03T20:57:59Z,http://arxiv.org/abs/1805.01533v1,http://arxiv.org/pdf/1805.01533v1,eess.SP
Folded Graph Signals: Sensing with Unlimited Dynamic Range,"Feng Ji, Pratibha, Wee Peng Tay","Self-reset analog-to-digital converters (ADCs) are used to sample high dynamic range signals resulting in modulo-operation based folded signal samples. We consider the case where each vertex of a graph (e.g., sensors in a network) is equipped with a self-reset ADC and senses a time series. Graph sampling allows the graph time series to be represented by the signals at a subset of sampled vertices and time instances. We investigate the problem of recovering bandlimited continuous-time graph signals from folded signal samples. We derive sufficient conditions to achieve successful recovery of the graph signal from the folded signal samples, which can be achieved via integer programming. To resolve the scalability issue of integer programming, we propose a sparse optimization recovery method for graph signals satisfying certain technical conditions. Such an approach requires a novel graph sampling scheme that selects vertices with small signal variation. The proposed algorithm exploits the inherent relationship among the graph vertices in both the vertex and time domains to recover the graph signal. Simulations and experiments on images validate the feasibility of our proposed approach.",2019-03-09T05:41:53Z,2020-01-20T04:30:51Z,http://arxiv.org/abs/1903.03741v2,http://arxiv.org/pdf/1903.03741v2,eess.SP
On BT-limited Signals,Xiang-Gen Xia,"In this paper, we introduce and characterize a subspace of bandlimited signals. The subspace consists of all $\Omega$ bandlimited signals such that the non-zero parts of their Fourier transforms are pieces of some $T$ bandlimited signals. The signals in the subspace are called BT-limited signals and the subspace is named as BT-limited signal space. For BT-limited signals, a signal extrapolation with an analytic error estimate exists outside the interval [-T, T] of given signal values with errors. Some new properties about and applying BT-limited signals are also presented.",2020-05-28T02:09:51Z,2020-08-25T17:09:11Z,http://arxiv.org/abs/2005.13740v6,http://arxiv.org/pdf/2005.13740v6,eess.SP
Digital-assisted photonic analog wideband multipath self-interference   cancellation,"Moxuan Han, Taixia Shi, Yang Chen","A digital-assisted photonic analog wideband radio-frequency multipath self-interference cancellation (SIC) and frequency downconversion method based on a dual-drive Mach-Zehnder modulator and the recursive least square (RLS) algorithm is proposed and demonstrated for in-band full-duplex systems. Besides the reference for the direct-path self-interference (SI) signal, the RLS algorithm is used to construct another reference for the residual SI signal from the direct path and the SI signals from the reflection paths. The proposed method can solve the performance limitation in the previously reported SIC methods of constructing the multipath SI signal using a single reference caused by the limited dynamic range of the digital-to-analog converter when the direct-path SI signal is much stronger than the sub-weak reflection-path SI signals. An experiment is performed. When the carrier frequency of the multipath SI signal is 10 GHz and the direct-path SI signal is much stronger than the sub-weak multipath SI signal, the cancellation depths of about 26.7 and 26.1 dB are realized with SI baud rates of 0.5 and 1 Gbaud. When the direct-path SI signal and sub-weak multipath SI signal own closer power, the corresponding cancellation depths are 24.7 and 20.8 dB, respectively.",2021-11-12T07:53:43Z,2021-11-12T07:53:43Z,http://arxiv.org/abs/2111.06594v1,http://arxiv.org/pdf/2111.06594v1,eess.SP
An Energy-concentrated Wavelet Transform for Time Frequency Analysis of   Transient Signals,"Haoran Dong, Gang Yu","Transient signals are often composed of a series of modes that have multivalued time-dependent instantaneous frequency (IF), which brings challenges to the development of signal processing technology. Fortunately, the group delay (GD) of such signal can be well expressed as a single valued function of frequency. By considering the frequency-domain signal model, we present a postprocessing method called wavelet transform (WT)-based time-reassigned synchrosqueezing transform (WTSST). Our proposed method embeds a two-dimensional GD operator into a synchrosqueezing framework to generate a time-frequency representation (TFR) of transient signal with high energy concentration and allows to retrieve the whole or part of the signal. The theoretical analyses of the WTSST are provided, including the analysis of GD candidate accuracy and signal reconstruction accuracy. Moreover, based on WTSST, the WT-based time-reassigned multisynchrosqueezing transform (WTMSST) is proposed by introducing a stepwise refinement scheme, which further improves the drawback that the WTSST method is unable to deal with strong frequency-varying signal. Simulation and real signal analysis illustrate that the proposed methods have the capacity to appropriately describe the features of transient signals.",2022-02-22T06:20:07Z,2022-02-22T06:20:07Z,http://arxiv.org/abs/2202.10690v1,http://arxiv.org/pdf/2202.10690v1,eess.SP
A New Radar Signal Multiparameter-Based Deinterleaving Method,"Wang Chao, Liu Weisong, Li Xueqiong, Wang Xiang, Huang Zhitao","Radar signal deinterleaving has been extensively and thoroughly investigated in the electronic reconnaissance field. In this work, a new radar signal multiparameter-based deinterleaving method is proposed. In this method, semantic information composed of the pulse repetition interval (PRI), pulse width (PW), radio frequency (RF), and pulse amplitude (PA) of a radar signal is used to deinterleave radar signals. A bidirectional gated recurrent unit (BGRU) is employed, and the difference of time of arrival (DTOA)/RF, DTOA/PW, and DTOA/PA of the pulse stream are input into the BGRU. Based on the semantic information contained in different radar signal types, each pulse in the obtained pulse stream is classified according to the semantic information category, and the radar signals are deinterleaved. Compared to the PRI-based deinterleaving methods, the proposed method utilizes the multidimensional information of radar signals. As a result, higher deinterleaving accuracy is achieved. Compared to other existing radar signal multiparameter-based deinterleaving methods, the proposed method can adapt to radar signals with complex parameter features as well as to complex signal environments, and can complete the use of multiparameter in one step.",2022-08-21T03:05:57Z,2022-08-21T03:05:57Z,http://arxiv.org/abs/2208.09786v1,http://arxiv.org/pdf/2208.09786v1,eess.SP
Sampling of Correlated Bandlimited Continuous Signals by Joint   Time-vertex Graph Fourier Transform,"Zhongyi Ni, Feng Ji, Hang Sheng, Hui Feng, Bo Hu","When sampling multiple signals, the correlation between the signals can be exploited to reduce the overall number of samples. In this paper, we study the sampling theory of multiple correlated signals, using correlation to sample them at the lowest sampling rate. Based on the correlation between signal sources, we model multiple continuous-time signals as continuous time-vertex graph signals. The graph signals are projected onto orthogonal bases to remove spatial correlation and reduce dimensions by graph Fourier transform. When the bandwidths of the original signals and the reduced dimension signals are given, we prove the minimum sampling rate required for recovery of the original signals, and propose a feasible sampling scheme.",2022-10-10T09:16:14Z,2022-10-10T09:16:14Z,http://arxiv.org/abs/2210.04504v1,http://arxiv.org/pdf/2210.04504v1,eess.SP
Runaway signals: Exaggerated displays of commitment may result from   second-order signaling,"Julien Lie-Panis, Jean-Louis Dessalles","To demonstrate their commitment, for instance during wartime, members of a group will sometimes all engage in the same ruinous display. Such uniform, high-cost signals are hard to reconcile with standard models of signaling. For signals to be stable, they should honestly inform their audience; yet, uniform signals are trivially uninformative. To explain this phenomenon, we design a simple model, which we call the signal runaway game. In this game, senders can express outrage at non-senders. Outrage functions as a second-order signal. By expressing outrage at non-senders, senders draw attention to their own signal, and benefit from its increased visibility. Using our model and a simulation, we show that outrage can stabilize uniform signals, and can lead signal costs to run away. Second-order signaling may explain why groups sometimes demand displays of commitment from all their members, and why these displays can entail extreme costs.",2023-01-09T14:44:45Z,2023-08-09T08:08:11Z,http://arxiv.org/abs/2301.03388v2,http://arxiv.org/pdf/2301.03388v2,q-bio.PE
On distributional graph signals,"Feng Ji, Xingchao Jian, Wee Peng Tay","Graph signal processing (GSP) studies graph-structured data, where the central concept is the vector space of graph signals. To study a vector space, we have many useful tools up our sleeves. However, uncertainty is omnipresent in practice, and using a vector to model a real signal can be erroneous in some situations. In this paper, we want to use the Wasserstein space as a replacement for the vector space of graph signals, to account for signal stochasticity. The Wasserstein is strictly more general in which the classical graph signal space embeds isometrically. An element in the Wasserstein space is called a distributional graph signal. On the other hand, signal processing for a probability space of graphs has been proposed in the literature. In this work, we propose a unified framework that also encompasses existing theories regarding graph uncertainty. We develop signal processing tools to study the new notion of distributional graph signals. We also demonstrate how the theory can be applied by using real datasets.",2023-02-22T02:59:48Z,2023-02-22T02:59:48Z,http://arxiv.org/abs/2302.11104v1,http://arxiv.org/pdf/2302.11104v1,eess.SP
One Signal-Noise Separation based Wiener Filter for Magnetogastrogram,Hua Li,"Magnetogastrogram (MGG) signal frequency is about 0.05 Hz, the low-frequency environmental noise interference is serious and can be several times stronger in magnitude than the signals of interest and may severely impede the extraction of relevant information. Wiener filter is one classic denoising solution for biomagnetic applications. Since the reference channels are usually placed not far enough from the biomagnetic sources under test, they will inevitably detect the signals and the Wiener filters may produce ill-conditioned solutions. Considering the solutions to improve the signal-to-noise ratio (SNR) of Wiener filter output, there are few methods to separate the signals from the noises of the reference signal at the filter input. In this paper, a new signal processing framework called signal-noise separation based Wiener filter (SNSWF) is proposed that it separates the main noise as the input signal of the filter to improve the output SNR of Wiener filter. The filter was successfully applied to the noise suppression for MGG signal detection. Using the SNSWF, the filter SNR is 16.7 dB better than the classic Wiener filter.",2023-11-12T05:30:48Z,2023-11-12T05:30:48Z,http://arxiv.org/abs/2311.06739v1,http://arxiv.org/pdf/2311.06739v1,eess.SP
Sparsity-Assisted Signal Denoising and Pattern Recognition in   Time-Series Data,"G. V. Prateek, Yo-El Ju, Arye Nehorai","We address the problem of signal denoising and pattern recognition in processing batch-mode time-series data by combining linear time-invariant filters, orthogonal multiresolution representations, and sparsity-based methods. We propose a novel approach to designing higher-order zero-phase low-pass, high-pass, and band-pass infinite impulse response filters as matrices, using spectral transformation of the state-space representation of digital filters. We also propose a proximal gradient-based technique to factorize a special class of zero-phase high-pass and band-pass digital filters so that the factorization product preserves the zero-phase property of the filter and also incorporates a sparse-derivative component of the input in the signal model. To demonstrate applications of our novel filter designs, we validate and propose new signal models to simultaneously denoise and identify patterns of interest. We begin by using our proposed filter design to test an existing signal model that simultaneously combines linear time invariant (LTI) filters and sparsity-based methods. We develop a new signal model called sparsity-assisted signal denoising (SASD) by combining our proposed filter designs with the existing signal model. Thereafter, we propose and derive a new signal model called sparsity-assisted pattern recognition (SAPR). In SAPR, we combine LTI band-pass filters and sparsity-based methods with orthogonal multiresolution representations, such as wavelets, to detect specific patterns in the input signal. Finally, we combine the signal denoising and pattern recognition tasks, and derive a new signal model called the sparsity-assisted signal denoising and pattern recognition (SASDPR). We illustrate the capabilities of the SAPR and SASDPR frameworks using sleep-electroencephalography data to detect K-complexes and sleep spindles, respectively.",2019-06-26T20:20:12Z,2019-06-26T20:20:12Z,http://arxiv.org/abs/1906.11330v1,http://arxiv.org/pdf/1906.11330v1,eess.SP
Photonics-based de-chirping and leakage cancellation for   frequency-modulated continuous-wave radar system,"Taixia Shi, Dingding Liang, Moxuan Han, Yang Chen","A photonics-based leakage cancellation and echo signal de-chirping approach for frequency-modulated continuous-wave radar systems is proposed based on a dual-drive Mach-Zehnder modulator (DD-MZM), with its performance evaluated by the radar measurement and imaging. The de-chirp reference signal and the leakage cancellation reference signal are combined and applied to the upper arm of the DD-MZM, while the received signal including the leakage signal and echo signals is applied to the lower arm of the DD-MZM. When the amplitudes and delays of the leakage cancellation reference signal and the leakage signal are precisely matched and the DD-MZM is biased at the minimum transmission point, the leakage signal is canceled in the optical domain. The de-chirped signals are obtained after the leakage-free optical signal is detected in a photodetector. An experiment is performed. The cancellation depth of the de-chirped leakage signal is around 23 dB when the center frequency and bandwidth of the linearly frequency-modulated signal are 11.5 and 2 GHz. The leakage cancellation scheme is used in a radar system. When the leakage cancellation is not employed, the leakage signal will seriously affect the imaging results and distance measurement accuracy of the radar system. When the leakage cancellation is applied, the imaging results of multiple targets can be clearly distinguished, and the error of the distance measurement results is significantly reduced to 10 cm.",2021-11-12T09:36:46Z,2021-11-12T09:36:46Z,http://arxiv.org/abs/2111.06622v1,http://arxiv.org/pdf/2111.06622v1,eess.SP
Direct Signal Separation Via Extraction of Local Frequencies with   Adaptive Time-Varying Parameters,"Lin Li, Charles K. Chui, Qingtang Jiang","Real-world phenomena that can be formulated as signals are often affected by a number of factors and appear as multi-component modes. To understand and process such phenomena, ""divide-and-conquer"" is probably the most common strategy to address the problem. In other words, the captured signal is decomposed into signal components for each individual component to be processed. Unfortunately, for signals that are superimposition of non-stationary amplitude-frequency modulated (AM-FM) components, the ""divide-and-conquer"" strategy is bound to fail, since there is no way to be sure that the decomposed components take on the AM-FM formulations which are necessary for the extraction of their instantaneous frequencies (IFs) and amplitudes (IAs). In this paper, we propose an adaptive signal separation operation (ASSO) for effective and accurate separation of a single-channel blind-source multi-component signal, via introducing a time-varying parameter that adapts locally to IFs and using linear chirp (linear frequency modulation) signals to approximate components at each time instant. We derive more accurate component recovery formulae based on the linear chirp signal local approximation. In addition, a recovery scheme, together with a ridge detection method, is also proposed to extract the signal components one by one, and the time-varying parameter is updated for each component. The proposed method is suitable for engineering implementation, being capable of separating complicated signals into their components or sub-signals and reconstructing the signal trend directly. Numerical experiments on synthetic and real-world signals are presented to demonstrate our improvement over the previous attempts.",2020-10-05T09:01:52Z,2022-05-26T19:18:05Z,http://arxiv.org/abs/2010.01866v2,http://arxiv.org/pdf/2010.01866v2,eess.SP
