title,authors,summary,published,updated,link,pdf_url,categories
Diverse interactions and ecosystem engineering stabilize community   assembly,"Justin D. Yeakel, Mathias M. Pires, Marcus A. M. de Aguiar, James L. O'Donnell, Paulo R. Guimarães Jr., Dominique Gravel, Thilo Gross","The complexity of an ecological community can be distilled into a network, where diverse interactions connect species in a web of dependencies. Species interact not only with each other but indirectly through environmental effects, however the role of these ecosystem engineers has not yet been considered in models of ecological networks. Here we explore the dynamics of ecosystem assembly, where the colonization and extinction of species within a community depends on the constraints imposed by trophic, service, and engineering dependencies. We show that our assembly model reproduces many key features of ecological systems, such as the role of generalists during assembly, realistic maximum trophic levels, and increased nestedness with higher frequencies of mutualisms. We find that ecosystem engineering has large and nonlinear effects on extinction rates, facilitating robustness by creating niche space, but at the same time increasing the magnitude of extinction cascades. We emphasize the importance of redundancies in engineered effects and show that such redundancy lowers the barriers to colonization, promoting community diversity. Together, our results suggest that ecological engineers may enhance community diversity while increasing persistence by facilitating colonization and limiting competitive exclusion.",2019-08-06T21:18:00Z,2019-08-06T21:18:00Z,http://arxiv.org/abs/1908.02371v1,http://arxiv.org/pdf/1908.02371v1,q-bio.PE
Prospects for Multi-omics in the Microbial Ecology of Water Engineering,"Elizabeth A. McDaniel, Sebastian Aljoscha Wahl, Shun'ichi Ishii, Ameet Pinto, Ryan Ziels, Per H. Nielsen, Katherine D. McMahon, Rohan B. H. Williams","Advances in high-throughput sequencing technologies and bioinformatics approaches over almost the last three decades have substantially increased our ability to explore microorganisms and their functions-including those that have yet to be cultivated in pure isolation. Genome-resolved metagenomic approaches have enabled linking powerful functional predictions to specific taxonomical groups with increasing fidelity. Additionally, whole community gene expression surveys and metabolite profiling have permitted direct surveys of community-scale functions in specific environmental settings. These advances have allowed for a shift in microbiome science away from descriptive studies and towards mechanistic and predictive frameworks for designing and harnessing microbial communities for desired beneficial outcomes. Here, we review how modern genome-resolved metagenomic approaches have been applied to a variety of water engineering applications from lab-scale bioreactors to full-scale systems. We describe integrated omics analysis across engineered water systems and the foundations for pairing these insights with modeling approaches. Lastly, we summarize emerging omics-based technologies that we believe will be powerful tools for water engineering applications. Overall, we provide a framework for microbial ecologists specializing in water engineering to apply cutting-edge omics approaches to their research questions to achieve novel functional insights. Successful adoption of predictive frameworks in engineered water systems could enable more economically and environmentally sustainable bioprocesses as demand for water and energy resources increases.",2021-05-18T23:49:31Z,2021-05-18T23:49:31Z,http://arxiv.org/abs/2105.08856v1,http://arxiv.org/pdf/2105.08856v1,q-bio.GN
The Protein Engineering Tournament: An Open Science Benchmark for   Protein Modeling and Design,"Chase Armer, Hassan Kane, Dana Cortade, Dave Estell, Adil Yusuf, Radhakrishna Sanka, Henning Redestig, TJ Brunette, Pete Kelly, Erika DeBenedictis","The grand challenge of protein engineering is the development of computational models that can characterize and generate protein sequences for any arbitrary function. However, progress today is limited by lack of 1) benchmarks with which to compare computational techniques, 2) large datasets of protein function, and 3) democratized access to experimental protein characterization. Here, we introduce the Protein Engineering Tournament, a fully-remote, biennial competition for the development and benchmarking of computational methods in protein engineering. The tournament consists of two rounds: a first in silico round, where participants use computational models to predict biophysical properties for a set of protein sequences, and a second in vitro round, where participants are challenged to design new protein sequences, which are experimentally measured with open-source, automated methods to determine a winner. At the Tournament's conclusion, the experimental protocols and all collected data will be open-sourced for continued benchmarking and advancement of computational models. We hope the Protein Engineering Tournament will provide a transparent platform with which to evaluate progress in this field and mobilize the scientific community to conquer the grand challenge of computational protein engineering.",2023-09-18T17:26:25Z,2023-09-19T16:47:55Z,http://arxiv.org/abs/2309.09955v2,http://arxiv.org/pdf/2309.09955v2,q-bio.QM
Hepatocyte Aggregates: Methods of Preparation in the Microgravity   Simulating Bioreactor Use in Tissue Engineering,Veronica Saravia,"Tissue Engineering concerns the three-dimensional cell growth so that bio-artificial tissues could be created and used for transplantation. The recently expressed concerns from the Tissue Engineering research community for a re-direction of the research activities necessitate the proposition of new methodologies. We propose a methodology that has to do with the simulation in bioreactor systems of liver structures as are described in liver anatomy. I this way the hepatocyte microenvironments that determine their function could be re-created in vitro. The approach needs the use of hepatocyte aggregates as entities to load the bioreactor systems. A new bioreactor, the microgravity simulating rotation bioreactor, has been used for the preparation of cell aggregates. Microcontact printing has been used to produce a patterned surfaces. They were tested adsorbing BSA proteins, and will be used in future for the mmobilization of cell aggregates in order to gain further understanding of the role of cell heterogeneity in the cooperative behaviour of cells in vitro.",2008-01-22T14:40:33Z,2008-01-22T14:40:33Z,http://arxiv.org/abs/0801.3382v1,http://arxiv.org/pdf/0801.3382v1,q-bio.TO
High-Throughput Biologically Optimized Search Engineering Approach to   Synthetic Biology,"A. X. C. N. Valente, Stephen S. Fong","Synthetic Biology is the new engineering-based approach to biology that includes applications of designing complex biological devices. At present, it is not yet clear what will emerge as the defining principles of Synthetic Biology. One proposed approach is to build Synthetic Biology around the classical engineering principles of standardization, modularity/decoupling and abstraction/modeling to facilitate component-based design. In this article we suggest and discuss an alternative paradigm, which we call High-throughput Biologically Optimized Search Engineering (HT-BOSE). Stemming from directed evolution, in HT-BOSE the focal point is a biological knowledge based rational optimization of the search process in the space of device design possibilities. The HT-BOSE approach may also be relevant in other contexts and we briefly highlight how it could be applicable to the development of multi-drug cocktails in a biomedical setting.",2011-03-28T21:17:25Z,2011-03-28T21:17:25Z,http://arxiv.org/abs/1103.5490v1,http://arxiv.org/pdf/1103.5490v1,q-bio.QM
Branching actin network remodeling governs the force-velocity   relationship,"Daniel B. Smith, Jian Liu","Actin networks, acting as an engine pushing against an external load, are fundamentally important to cell motility. A measure of the effectiveness of an engine is the velocity the engine is able to produce at a given force, the force-velocity curve. One type of force-velocity curve, consisting of a concave region where velocity is insensitive to increasing force followed by a decrease in velocity, is indicative of an adaptive response. In contrast, an engine whose velocity rapidly decays as a convex curve in response to increasing force would indicate a lack of adaptive response. Even taken outside of a cellular context, branching actin networks have been observed to exhibit both concave and convex force-velocity curves. The exact mechanism that can explain both force-velocity curves is not yet known. We carried out an agent-based stochastic simulation to explore such a mechanism. Our results suggest that upon loading, branching actin networks are capable of remodeling by increasing the number filaments growing against the load. Our model provides a mechanism that can account for both convex and concave force-velocity relationships observed in branching actin networks. Finally, our model gives a potential explanation to the experimentally observed force history dependence for actin network velocity.",2011-11-28T21:15:29Z,2011-11-28T21:15:29Z,http://arxiv.org/abs/1111.6611v1,http://arxiv.org/pdf/1111.6611v1,q-bio.SC
A short review on techniques for processes and process simulation of   scaffold-free tissue engineering,Ali Bakhshinejad,"The invention of three-dimensional printers has led to major innovations in tissue engineering. They have enabled the printing of complex geometries such as those that occur in natural tissues, that were not possible with traditional manufacturing techniques. Tissue engineering in particular deals with printing bio-compatible material that may be infused with live cells. Thus additional complexity is incurred because the live cells can migrate and proliferate and thus change the printed geometry. One of the important issues is the prediction of geometry and possibly mechanical properties of the steady state tissue. In this short review, we will provide an overview of different tissue engineering processes that are currently available. Furthermore, we will review two important techniques, namely, Cellular Potts Model (CPM), and Cellular Particle Dynamics (CPD) that have been used to predict the steady state of printed tissue.",2015-11-01T22:17:43Z,2015-11-01T22:17:43Z,http://arxiv.org/abs/1511.00320v1,http://arxiv.org/pdf/1511.00320v1,"q-bio.QM, q-bio.TO"
Transient temperature calculation method for complex fluid-solid heat   transfer problems with scattering boundary conditions,"Peter Hoelz, Thomas Boehlke, Thomas Kraemer","A calculation method for engine temperatures is presented. Special focus is placed on the transient and scattering boundary conditions within the combustion chamber, including fired and coasting conditions, as well as the dynamic heat transfer of the water jacket. Model reduction is achieved with dimensional analysis and the application of probability density functions, which allows for a timescale separation. Stationary in-cylinder pressure measurements are used as input values and, according to the transient behavior, modified with an own part-load model. A turbocharged SI race engine is equipped with 70 thermocouples at various positions in proximity to the combustion chamber. Differentiating from already published works, the method deals with the transient engine behavior during a race lap, which undergoes a frequency range of 0.1-1 Hz. This includes engine speed build-ups under gear changes, torque variations, or the transition from fired to coasting conditions. Different thermal behaviors of various measuring positions can be simulated successfully. Additionally, cylinder individual temperature effects resulting from an unsymmetrical ignition sequence and different volumetric efficiencies with unequal residual gas can be predicted. Up to a few percent, the energy balance of the water jacket is fulfilled and variations of water inlet temperatures can be simulated accurately enough.",2018-06-01T22:09:32Z,2018-06-01T22:09:32Z,http://arxiv.org/abs/1806.01790v1,http://arxiv.org/pdf/1806.01790v1,eess.SP
Determining water mass flow control strategies for a turbocharged SI   engine using a two-stage calculation method,"Peter Hoelz, Thomas Boehlke, Thomas Kraemer","Reduction of heat and friction losses is a proven approach to increase the engine efficiency. Therefore, and due to a stabilized, robust combustion, a specific adjustment of component temperatures is desirable in highly transient conditions. In this paper, a turbocharged SI engine is investigated numerically concerning the potential regulation of temperatures, including heat fluxes, only by controlling the water mass flow rate. Using two independent models, a simplified lumped capacity model and a detailed three-dimensional CFD-CHT simulation, an efficient, two-stage calculation method is suggested for an optimized determination of control strategies and their parameters. This complements existing published works which usually control more than one parameter, but use one model. Different control strategies, like feed forward or feedback controllers, are proposed and compared. In addition, a more holistic approach is presented performing a Monte Carlo simulation which evaluates temperatures, as well as hydraulic pumping losses. Using expedient control strategies and parameters, it could be shown that the engine temperatures can be effectively regulated within a wide range. The two different models show partly similar results, and the efficient, two-stage optimization method has proven its worth. However, there are some significant differences between simplified and detailed modelling which are worth mentioning.",2018-06-21T17:52:19Z,2018-06-21T17:52:19Z,http://arxiv.org/abs/1806.08711v1,http://arxiv.org/pdf/1806.08711v1,eess.SP
Can pseudocomplementary peptide nucleic acid nucleases (pcPNANs) be a   new tool for genetic engineering?,Penghui Shi,"Zinc-finger nucleases (ZFNs) and transcription activator-like effector nucleases (TALENs) comprise a powerful class of tools that are redefining the boundaries of biological research. Although these technologies have begun to enable targeted genome modifications, there remains a need for new technologies that are affordable, scalable, and easy to engineer. In this paper, we propose a new tool for genetic engineering, the pseudocomplementary peptide nucleic acid nucleases (pcPNANs), which are composed of a pseudocomplementary PNA (pcPNA) specific for a DNA target sequence, a FokI nuclease cleavage domain and a nuclear localization signal. pcPNANs may induce targeted DNA double-strand breaks that activate DNA damage response pathways and enable custom alterations. Their cleavage-site is determined by simple Watson-Crick rule, and thus pcPNANs for aimed cleavage of genomes can be straightforwardly designed and synthesized without any selection procedure. Accordingly, the cleavage-site and site-specificity are freely chosen by changing the sequences and the lengths of pcPNA strands. We believe that the potentiality of pcPNAN as a new tool for genetic engineering will be confirmed in the future.",2014-01-30T07:30:40Z,2014-02-05T01:42:51Z,http://arxiv.org/abs/1401.8223v4,http://arxiv.org/pdf/1401.8223v4,q-bio.BM
"Towards systems tissue engineering: elucidating the dynamics, spatial   coordination, and individual cells driving emergent behaviors","Matthew S Hall, Joseph T Decker, Lonnie D Shea","Biomaterial systems have allowed for the in vitro production of complex, emergent tissue behaviors that were not possible with conventional 2D culture systems allowing for analysis of the normal development as well as disease processes. We propose that the path towards developing the design parameters for biomaterial systems lies with identifying the molecular drivers of emergent behavior through leveraging technological advances in systems biology, including single cell omics, genetic engineering, and high content imaging. This research focus, which we term systems tissue engineering, can uniquely interrogate the mechanisms by which complex tissue behaviors emerge with the potential to capture the contribution of i) dynamic regulation of tissue development and dysregulation, ii) single cell heterogeneity and the function of rare cell types, and iii) the spatial distribution and structure of individual cells and cell types within a tissue. Collectively, systems tissue engineering can facilitate the identification of biomaterial design parameters that will accelerate basic science discovery and translation.",2019-10-15T15:56:50Z,2019-10-15T15:56:50Z,http://arxiv.org/abs/1910.06884v1,http://arxiv.org/pdf/1910.06884v1,"q-bio.TO, q-bio.CB"
Machine learning-guided directed evolution for protein engineering,"Kevin K. Yang, Zachary Wu, Frances H. Arnold","Machine learning (ML)-guided directed evolution is a new paradigm for biological design that enables optimization of complex functions. ML methods use data to predict how sequence maps to function without requiring a detailed model of the underlying physics or biological pathways. To demonstrate ML-guided directed evolution, we introduce the steps required to build ML sequence-function models and use them to guide engineering, making recommendations at each stage. This review covers basic concepts relevant to using ML for protein engineering as well as the current literature and applications of this new engineering paradigm. ML methods accelerate directed evolution by learning from information contained in all measured variants and using that information to select sequences that are likely to be improved. We then provide two case studies that demonstrate the ML-guided directed evolution process. We also look to future opportunities where ML will enable discovery of new protein functions and uncover the relationship between protein sequence and function.",2018-11-27T02:17:19Z,2019-04-19T18:53:26Z,http://arxiv.org/abs/1811.10775v2,http://arxiv.org/pdf/1811.10775v2,q-bio.BM
Structural maturation of myofilaments in engineered 3D cardiac   microtissues characterized using small angle X-ray scattering,"Geoffrey van Dover, Josh Javor, Jourdan Ewoldt, Ha Eun Lee, Mikhail Zhernenkov, Guillaume Freychet, Patryk Wasik, Dana Brown, David Bishop, Christopher Chen","Understanding the structural and functional development of human-induced pluripotent stem-cell-derived cardiomyocytes is essential to engineering cardiac tissue that enables pharmaceutical testing, modeling diseases, and designing therapies. Here we use a method not commonly applied to biological materials, small angle X-ray scattering, to characterize the structural development of human-induced pluripotent stem-cell-derived cardiomyocytes within 3D engineered tissues during their preliminary stages of maturation. An X-ray scattering experimental method enables the reliable characterization of the cardiomyocyte myofilament spacing with maturation time. The myofilament lattice spacing monotonically decreases as the tissue matures from its initial post-seeding state over the span of ten days. Visualization of the spacing at a grid of positions in the tissue provides an approach to characterizing the maturation and organization of cardiomyocyte myofilaments and has the potential to help elucidate mechanisms of pathophysiology, and disease progression, thereby stimulating new biological hypotheses in stem cell engineering.",2023-12-19T22:16:33Z,2023-12-19T22:16:33Z,http://arxiv.org/abs/2312.12628v1,http://arxiv.org/pdf/2312.12628v1,q-bio.TO
"Auricular Bioelectronic Devices for Health, Medicine, and Human-Computer   Interfaces",William J. Tyler,"Recent advances in manufacturing of flexible and conformable microelectronics have opened opportunities for health monitoring and disease treatment. Other material engineering advances, such as the development of conductive, skin-like hydrogels, liquid metals, electric textiles, and piezoelectric films provide safe and comfortable means of interfacing with the human body. Together, these advances have enabled the design and engineering of bioelectronic devices with integrated multimodal sensing and stimulation capabilities to be worn nearly anywhere on the body. Of particular interest here, the external ear (auricle) offers a unique opportunity to design scalable bioelectronic devices with a high degree of usability and familiarity given the broad use of headphones. This perspective article discusses recent design and engineering advances in the development of auricular bioelectronic devices capable of physiological and biochemical sensing, cognitive monitoring, targeted neuromodulation, and control for human-computer interactions. Stemming from this scalable foundation, there will be increased growth and competition in research and engineering to advance auricular bioelectronics. This activity will lead to increased adoption of these smart headphone-style devices by patients and consumers for tracking health, treating medical conditions, and enhancing human-computer interactions.",2024-09-24T15:09:15Z,2024-09-24T15:09:15Z,http://arxiv.org/abs/2409.16169v1,http://arxiv.org/pdf/2409.16169v1,q-bio.NC
Bridging high resolution sub-cellular imaging with physiologically   relevant engineered tissues,"Yasaman Kargar Gaz Kooh, Nathaniel Huebsch","While high-resolution microscopic techniques are crucial for studying cellular structures in cell biology, obtaining such images from thick 3D engineered tissues remains challenging. In this review, we explore advancements in fluorescence microscopy, alongside the use of various fluorescent probes and material processing techniques to address these challenges. We navigate through the diverse array of imaging options available in tissue engineering field, from wide field to super-resolution microscopy, so researchers can make more informed decisions based on the specific tissue and cellular structures of interest. Finally, we provide some recent examples of how traditional limitations on obtaining high-resolution images on sub-cellular architecture within 3D tissues have been overcome by combining imaging advancements with innovative tissue engineering approaches.",2025-02-05T23:06:03Z,2025-02-05T23:06:03Z,http://arxiv.org/abs/2502.03661v1,http://arxiv.org/pdf/2502.03661v1,q-bio.TO
Reverse-engineering biological networks from large data sets,"Joseph L. Natale, David Hofmann, Damian G. Hernández, Ilya Nemenman","Much of contemporary systems biology owes its success to the abstraction of a network, the idea that diverse kinds of molecular, cellular, and organismal species and interactions can be modeled as relational nodes and edges in a graph of dependencies. Since the advent of high-throughput data acquisition technologies in fields such as genomics, metabolomics, and neuroscience, the automated inference and reconstruction of such interaction networks directly from large sets of activation data, commonly known as reverse-engineering, has become a routine procedure. Whereas early attempts at network reverse-engineering focused predominantly on producing maps of system architectures with minimal predictive modeling, reconstructions now play instrumental roles in answering questions about the statistics and dynamics of the underlying systems they represent. Many of these predictions have clinical relevance, suggesting novel paradigms for drug discovery and disease treatment. While other reviews focus predominantly on the details and effectiveness of individual network inference algorithms, here we examine the emerging field as a whole. We first summarize several key application areas in which inferred networks have made successful predictions. We then outline the two major classes of reverse-engineering methodologies, emphasizing that the type of prediction that one aims to make dictates the algorithms one should employ. We conclude by discussing whether recent breakthroughs justify the computational costs of large-scale reverse-engineering sufficiently to admit it as a mainstay in the quantitative analysis of living systems.",2017-05-17T23:35:14Z,2017-05-25T00:53:03Z,http://arxiv.org/abs/1705.06370v2,http://arxiv.org/pdf/1705.06370v2,q-bio.MN
