title,authors,summary,published,updated,link,pdf_url,categories
Metabolic basis of brain-like electrical signalling in bacterial   communities,"Rosa Martinez-Corral, Jintao Liu, Arthur Prindle, Gurol M. Suel, Jordi Garcia-Ojalvo","Information processing in the mammalian brain relies on a careful regulation of the membrane potential dynamics of its constituent neurons, which propagates across the neuronal tissue via electrical signalling. We recently reported the existence of electrical signalling in a much simpler organism, the bacterium Bacillus subtilis. In dense bacterial communities known as biofilms, nutrient-deprived B. subtilis cells in the interior of the colony use electrical communication to transmit stress signals to the periphery, which interfere with the growth of peripheral cells and reduce nutrient consumption, thereby relieving stress from the interior. Here we explicitly address the interplay between metabolism and electrophysiology in bacterial biofilms, by introducing a spatially-extended mathematical model that combines the metabolic and electrical components of the phenomenon in a discretised reaction-diffusion scheme. The model is experimentally validated by environmental and genetic perturbations, and confirms that metabolic stress is transmitted through the bacterial population via a potassium wave. Interestingly, this behaviour is reminiscent of cortical spreading depression in the brain, characterised by a wave of electrical activity mediated by potassium diffusion that has been linked to various neurological disorders, calling for future studies on the evolutionary link between the two phenomena.",2019-02-17T23:47:34Z,2019-02-17T23:47:34Z,http://arxiv.org/abs/1902.06352v1,http://arxiv.org/pdf/1902.06352v1,"q-bio.NC, q-bio.CB"
Effects of electrical and optogenetic deep brain stimulation on   synchronized oscillatory activity in Parkinsonian basal ganglia,"Shivakeshavan Ratnadurai-Giridharan, Chung Cheung, Leonid Rubchinsky",Conventional deep brain stimulation (DBS) of basal ganglia uses high-frequency regular electrical pulses to treat Parkinsonian motor symptoms and has a series of limitations. Relatively new and not yet clinically tested optogenetic stimulation is an effective experimental stimulation technique to affect pathological network dynamics. We compared the effects of electrical and optogenetic stimulation of the basal ganglia on the pathological parkinsonian rhythmic neural activity. We studied the network response to electrical stimulation and excitatory and inhibitory optogenetic stimulations. Different stimulations exhibit different interactions with pathological activity in the network. We studied these interactions for different network and stimulation parameter values. Optogenetic stimulation was found to be more efficient than electrical stimulation in suppressing pathological rhythmicity. Our findings indicate that optogenetic control of neural synchrony may be more efficacious than electrical control because of the different ways of how stimulations interact with network dynamics.,2017-06-03T16:45:21Z,2017-06-03T16:45:21Z,http://arxiv.org/abs/1706.00976v1,http://arxiv.org/pdf/1706.00976v1,q-bio.NC
Tuning the Transdermal Transport by Application of External Continuous   Electric Field: A Molecular Dynamics Coarse-Grained Study,"Neila Machado, Clarissa Callegaro, Marcelo Augusto Christoffolete, Herculano Martinho","Since a long time the application of small electric potentials on biological membranes (iontophoresis) proved enabling control and improvement of transdermal delivery of substances across this barrier. In spite of a large experimental data, the detailed molecular mechanism of iontophoresis is absent. In the present work the interaction among the external continuous electric field with the outermost layer of the skin (\textit{stratum corneum}) was studied by coarse-grained molecular dynamics. Our results pointed out the occurrence of water-rich vesicles formation depending on the field strength. The corresponding phase diagram indicated that the large set of phenomena (vesicle formation, reversibility, phase transition, disruption) could be completely controlled by tuning external continuous electric fields. Interestingly, electric field shielding effects are in the origin of observed effects and followed a general Arrhenius-like time dependence. Direct current (DC) electric field usage would also have booster diffusion effects due to vesicles creation and reincorporation which would have direct beneficial absorption effects on water-soluble topical agents (vitamins) or dermal jet-injection of drugs by fine needles.",2019-05-06T17:56:32Z,2019-05-06T17:56:32Z,http://arxiv.org/abs/1905.02183v1,http://arxiv.org/pdf/1905.02183v1,"q-bio.TO, q-bio.SC"
A portfolio management of a small RES utility with a Structural Vector   Autoregressive model of German electricity markets,Katarzyna Maciejowska,"The changes in electricity markets expose RES producers and electricity traders to various risks, among which the price and the volume risk play a very important role. In this research, a portfolio building strategies are presented, which allow to dynamically choose a proportion of electricity traded in different electricity markets (day-ahead and intraday) and hence to optimize the behavior of an utility. Two types of approaches are considered: simple, assuming that the proportions are fixed, and data driven, which allows for thier fluctuation. In order to explore the market information, Structural Vector Autoregressive (SVAR) model is applied, which allows to estimate the relationship between variables of interest and to simulate their future distribution. The presented methods are evaluated with data coming from German electricity market. The results indicate that data driven trading strategies allow to increase the utility revenue and at the same time reduce the trading risk, measured by the predictability of the next day income and the revenue Value at Risk. It turns out that the approach based on Sharp Ratio provides the most robust results.",2022-04-28T10:24:03Z,2022-04-28T10:24:03Z,http://arxiv.org/abs/2205.00975v1,http://arxiv.org/pdf/2205.00975v1,q-fin.ST
Predicting the Impact of Electric Field Stimulation in a Detailed   Computational Model of Cortical Tissue,"Frances Hutchings, Christopher Thornton, Chencheng Zhang, Yujiang Wang, Marcus Kaiser","Neurostimulation using weak electric fields has generated excitement in recent years due to its potential as a medical intervention. However, study of this stimulation modality has been hampered by inconsistent results and large variability within and between studies. In order to begin addressing this variability we need to properly characterise the impact of the current on the underlying neuron populations. To develop and test a computational model capable of capturing the impact of electric field stimulation on networks of neurons. We construct a cortical tissue model with distinct layers and explicit neuron morphologies. We then apply a model of electrical stimulation and carry out multiple test case simulations. The cortical slice model is compared to experimental literature and shown to capture the main features of the electrophysiological response to stimulation. Namely, the model showed 1) a similar level of depolarisation in individual pyramidal neurons, 2) acceleration of intrinsic oscillations, and 3) retention of the spatial profile of oscillations in different layers. We then apply alternative electric fields to demonstrate how the model can capture differences in neuronal responses to the electric field. We demonstrate that the tissue response is dependent on layer depth, the angle of the apical dendrite relative to the field, and stimulation strength. We present publicly available computational modelling software that predicts the neuron network population response to electric field stimulation.",2020-01-28T15:37:03Z,2020-01-28T15:37:03Z,http://arxiv.org/abs/2001.10414v1,http://arxiv.org/pdf/2001.10414v1,q-bio.NC
Electricity price modeling and asset valuation: a multi-fuel structural   approach,"Rene Carmona, Michael Coulon, Daniel Schwarz","We introduce a new and highly tractable structural model for spot and derivative prices in electricity markets. Using a stochastic model of the bid stack, we translate the demand for power and the prices of generating fuels into electricity spot prices. The stack structure allows for a range of generator efficiencies per fuel type and for the possibility of future changes in the merit order of the fuels. The derived spot price process captures important stylized facts of historical electricity prices, including both spikes and the complex dependence upon its underlying supply and demand drivers. Furthermore, under mild and commonly used assumptions on the distributions of the input factors, we obtain closed-form formulae for electricity forward contracts and for spark and dark spread options. As merit order dynamics and fuel forward prices are embedded into the model, we capture a much richer and more realistic dependence structure than can be achieved by classical reduced-form models. We illustrate these advantages by comparing with Margrabe's formula and a simple cointegration model, and highlight important implications for the valuation of power plants.",2012-05-10T15:58:24Z,2012-05-10T15:58:24Z,http://arxiv.org/abs/1205.2299v1,http://arxiv.org/pdf/1205.2299v1,q-fin.PR
Hierarchical structure of the countries based on electricity consumption   and economic growth,"Ersin Kantar, Alper Aslan, Bayram Deviren, Mustafa Keskin","We investigate the hierarchical structures of countries based on electricity consumption and economic growth by using the real amounts of their consumption over a certain time period. We use of electricity consumption data to detect the topological properties of 60 countries from 1971 to 2008. These countries are divided into three subgroups: low income group, middle income group and high income group countries. Firstly, a relationship between electricity consumption and economic growth is investigated by using the concept of hierarchical structure methods (minimal spanning tree (MST) and hierarchical tree (HT)). Secondly, we perform bootstrap techniques to investigate a value of the statistical reliability to the links of the MST. Finally, we use a clustering linkage procedure in order to observe the cluster structure more clearly. The results of the structural topologies of these trees are as follows: i) we identified different clusters of countries according to their geographical location and economic growth, ii) we found a strong relation between energy consumption and economic growth for all the income groups considered in this study and iii) the results are in good agreement with the causal relationship between electricity consumption and economic growth.",2014-06-25T13:18:18Z,2014-06-27T05:06:49Z,http://arxiv.org/abs/1406.6562v2,http://arxiv.org/pdf/1406.6562v2,q-fin.ST
Investigation of Electrical Conductivity Changes during Brain Functional   Activity in 3T MRI,"Kyu-Jin Jung, Chuanjiang Cui, Soo-Hyung Lee, Chan-Hee Park, Ji-Won Chun, Dong-Hyun Kim","Blood oxygenation level-dependent (BOLD) functional magnetic resonance imaging (fMRI) is widely used to visualize brain activation regions by detecting hemodynamic responses associated with increased metabolic demand. While alternative MRI methods have been employed to monitor functional activities, the investigation of in-vivo electrical property changes during brain function remains limited. In this study, we explored the relationship between fMRI signals and electrical conductivity (measured at the Larmor frequency) changes using phase-based electrical properties tomography (EPT). Our results revealed consistent patterns: conductivity changes showed negative correlations, with conductivity decreasing in the functionally active regions whereas B1 phase mapping exhibited positive correlations around activation regions. These observations were consistent across both motor and visual cortex activations. To further substantiate these findings, we conducted electromagnetic radio-frequency simulations that modeled activation states with varying conductivity, which demonstrated trends similar to our in-vivo results for both B1 phase and conductivity. These findings suggest that in-vivo electrical conductivity changes can indeed be measured during brain activity. However, further investigation is needed to fully understand the underlying mechanisms driving these measurements.",2024-09-12T07:34:44Z,2024-09-12T07:34:44Z,http://arxiv.org/abs/2409.07806v1,http://arxiv.org/pdf/2409.07806v1,q-bio.QM
Structural price model for electricity coupled markets,"Clemence Alasseur, Olivier Feron","We propose a new structural model that can compute the electricity spot and forward prices in two coupled markets with limited interconnection and multiple fuels. We choose a structural approach in order to represent some key characteristics of electricity spot prices such as their link to fuel prices, consumption level and production fleet. With this model, explicit formulas are also available for forward prices and other derivatives. We give some illustrative results of the behaviour of spot and forward prices, and of the values of transmission rights.",2017-04-20T06:56:43Z,2017-04-20T06:56:43Z,http://arxiv.org/abs/1704.06027v1,http://arxiv.org/pdf/1704.06027v1,q-fin.MF
Occipital and left temporal EEG correlates of phenomenal consciousness,Vitor Manuel Dinis Pereira,"In the first section, Introduction, we present our experimental design. In the second section, we characterize the grand average occipital and temporal electrical activity correlated with a contrast in access. In the third section, we characterize the grand average occipital and temporal electrical activity correlated with a contrast in phenomenology and conclude characterizing the grand average occipital and temporal electrical activity co-occurring with unconsciousness.",2017-11-05T00:43:09Z,2020-12-26T17:16:19Z,http://arxiv.org/abs/1712.02626v3,http://arxiv.org/pdf/1712.02626v3,q-bio.NC
Modeling and Simulation of Regenerative Braking Energy in DC Electric   Rail Systems,"M. Khodaparastan, A. Mohamed","Regenerative braking energy is the energy produced by a train during deceleration. When a train decelerates, the motors act as generators and produce electricity. This energy can be fed back to the third rail and consumed by other trains accelerating nearby. If there are no nearby trains, this energy is dumped as heat to avoid over voltage. Regenerative braking energy can be saved by installing energy storage systems (ESS) and reused later when it is needed. To find a suitable design, size and placement of energy storage, a good understanding of this energy is required. The aim of this paper is to model and simulate regenerative braking energy. The dc electric rail transit system model introduced in this paper includes trains, substations and rail systems.",2018-08-13T01:05:18Z,2018-08-13T01:05:18Z,http://arxiv.org/abs/1808.04032v1,http://arxiv.org/pdf/1808.04032v1,eess.SP
Price formation and optimal trading in intraday electricity markets with   a major player,"Olivier Féron, Peter Tankov, Laura Tinsi","We study price formation in intraday electricity markets in the presence of intermittent renewable generation. We consider the setting where a major producer may interact strategically with a large number of small producers. Using stochastic control theory we identify the optimal strategies of agents with market impact and exhibit the Nash equilibrium in closed form in the asymptotic framework of mean field games with a major player. This is a companion paper to [F\'eron, Tankov, and Tinsi, Price formation and optimal trading in intraday electricity markets, arXiv:2009.04786, 2020], where a similar model is developed in the setting of identical agents.",2020-11-15T23:10:50Z,2020-11-15T23:10:50Z,http://arxiv.org/abs/2011.07655v1,http://arxiv.org/pdf/2011.07655v1,"q-fin.PR, q-fin.TR"
Multi-Resolution Subspace-Based Optimization Method for the Retrieval of   2D Perfect Electric Conductors,"Xiuzhu Ye, Francesco Zardi, Marco Salucci, Andrea Massa","Perfect Electric Conductors (PECs) are imaged integrating the subspace-based optimizationmethod (SOM) within the iterative multi-scaling scheme (IMSA). Without a-priori information on the number or/and the locations of the scatterers and modelling their EM scattering interactions with a (known) probing source in terms of surface electric field integral equations, a segment-based representation of PECs is retrieved from the scattered field samples. The proposed IMSA-SOM inversion method is validated against both synthetic and experimental data by assessing the reconstruction accuracy, the robustness to the noise, and the computational efficiency with some comparisons, as well.",2022-08-23T13:10:02Z,2022-08-23T13:10:02Z,http://arxiv.org/abs/2208.10944v1,http://arxiv.org/pdf/2208.10944v1,eess.SP
The role of cellular coupling in the spontaneous generation of   electrical activity in uterine tissue,"Jinshan Xu, Shakti N. Menon, Rajeev Singh, Nicolas B. Garnier, Sitabhra Sinha, Alain Pumir","The spontaneous emergence of contraction-inducing electrical activity in the uterus at the beginning of labor remains poorly understood, partly due to the seemingly contradictory observation that isolated uterine cells are not spontaneously active. It is known, however, that the expression of gap junctions increases dramatically in the approach to parturition, which results in a significant increase in inter-cellular electrical coupling. In this paper, we build upon previous studies of the activity of electrically excitable smooth muscle cells (myocytes) and investigate the mechanism through which the coupling of these cells to electrically passive cells results in the generation of spontaneous activity in the uterus. Using a recently developed, realistic model of uterine muscle cell dynamics, we investigate a system consisting of a myocyte coupled to passive cells. We then extend our analysis to a simple two-dimensional lattice model of the tissue, with each myocyte being coupled to its neighbors, as well as to a random number of passive cells. We observe that different dynamical regimes can be observed over a range of gap junction conductances: at low coupling strength, the activity is confined to cell clusters, while the activity for high coupling may spread across the entire tissue. Additionally, we find that the system supports the spontaneous generation of spiral wave activity. Our results are both qualitatively and quantitatively consistent with observations from in vitro experiments. In particular, we demonstrate that an increase in inter-cellular electrical coupling, for realistic parameter values, strongly facilitates the appearance of spontaneous action potentials that may eventually lead to parturition.",2014-09-18T13:24:24Z,2014-09-18T13:24:24Z,http://arxiv.org/abs/1409.5302v1,http://arxiv.org/pdf/1409.5302v1,q-bio.TO
"Electrical Structure of Biological Cells and Tissues: impedance   spectroscopy, stereology, and singular perturbation theory",Robert Eisenberg,"Impedance Spectroscopy resolves electrical properties into uncorrelated variables, as a function of frequency, with exquisite resolution. Separation is robust and most useful when the system is linear. Impedance spectroscopy combined with appropriate structural knowledge provides insight into pathways for current flow, with more success than other methods. Biological applications of impedance spectroscopy are often not useful since so much of biology is strongly nonlinear in its essential features, and impedance spectroscopy is fundamentally a linear analysis. All cells and tissues have cell membranes and its capacitance is both linear and important to cell function. Measurements proved straightforward in skeletal muscle, cardiac muscle, and lens of the eye. In skeletal muscle, measurements provided the best estimates of the predominant (cell) membrane system that dominates electrical properties. In cardiac muscle, measurements showed definitively that classical microelectrode voltage clamp could not control the potential of the predominant membranes, that were in the tubular system separated from the extracellular space by substantial distributed resistance. In the lens of the eye, impedance spectroscopy changed the basis of all recording and interpretation of electrical measurements and laid the basis for Rae and Mathias extensive later experimental work. Many tissues are riddled with extracellular space as clefts and tubules, for example, cardiac muscle, the lens of the eye, most epithelia, and of course frog muscle. These tissues are best analyzed with a bidomain theory that arose from the work on electrical structure described here. There has been a great deal of work since then on the bi-domain and this represents the most important contribution to biology of the analysis of electrical structure in my view.",2015-11-04T14:15:18Z,2015-11-04T14:15:18Z,http://arxiv.org/abs/1511.01339v1,http://arxiv.org/pdf/1511.01339v1,q-bio.QM
Extending integrate-and-fire model neurons to account for the effects of   weak electric fields and input filtering mediated by the dendrite,"Florian Aspart, Josef Ladenbauer, Klaus Obermayer","How extracellular electric fields, as generated endogenously or through transcranial brain stimulation, affect the dynamics of large neuronal populations is of great interest but not well understood. To study the collective dynamics of large populations single-compartment (point) model neurons have been proven very successful. These models, however, lack the dendritic morphology to biophysically account for the effects of electric fields, and for changes in synaptic integration due to morphology alone. Here we (i) characterize the response of a canonical spatial (ball-and-stick) model neuron to fluctuating synaptic input as well as an oscillatory, weak electric field, and (ii) analytically derive an extension for popular integrate-and-fire point neuron models to accurately reproduce these responses. We obtain distinct filters mediated by the dendrite for inputs at the soma (high-pass filter) or at the distal dendritic site (low-pass filter), and find that the electric field induces spike rate resonance in the beta and gamma frequency bands or even higher frequencies, depending on the location of synaptic background input. Due to their computational efficiency the extended point models are well suited for application in large populations of coupled neurons with different morphology, exposed to extracellular electric fields.",2016-03-15T20:44:36Z,2016-11-09T14:14:24Z,http://arxiv.org/abs/1603.04881v4,http://arxiv.org/pdf/1603.04881v4,q-bio.NC
Electricity Consumption Forecasting for Smart Grid using the   Multi-Factor Back-Propagation Neural Network,"Hao Song, Yu Chen, Ning Zhou, Genshe Chen","With the development of modern information technology (IT), a smart grid has become one of the major components of smart cities. To take full advantage of the smart grid, the capability of intelligent scheduling and planning of electricity delivery is essential. In practice, many factors have an impact on electricity consumption, which necessitates information fusion technologies for a thorough understanding. For this purpose, researchers have investigated methodologies for collecting electricity consumption related information and variant multi-factor power consumption forecasting models. In addition, conducting a comprehensive analysis and obtaining an accurate evaluation of power consumption are the premise and basis for a more robust and efficient power grid design and transformation. Therefore, it is meaningful to explore forecasting models that are able to reflect the power consumption changes and internal relations within fusional information effectively. Making electricity consumption forecasting based on the neural network has been a popular research topic in recent years, and the back-propagation neural network (BPNN) algorithm has been recognized as a mature and effective method. In this paper, BPNN is adopted to forecast the electricity consumption using Pecan Street, a community with a relatively large-scale smart grid, as a case study, and takes multiple factors into account, such as weather condition, weekend and holidays. The influences of each factor have been evaluated for a deeper insight. We hope this work will inspire more discussion and further study to guide the design of future smart grids.",2019-02-27T23:10:08Z,2019-02-27T23:10:08Z,http://arxiv.org/abs/1902.10823v1,http://arxiv.org/pdf/1902.10823v1,eess.SP
